index,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,success_rate,price_range
2490,Samsung,Android,23.04,yes,no,5.0,2.0,16.0,4.0,6000.0,490.0,2015,822,4.725084283,5.832527431,success,failure
2491,Samsung,Android,23.04,yes,no,5.0,2.0,16.0,4.0,6000.0,450.0,2015,1054,4.567156744,5.52589109,failure,failure
2492,Samsung,Android,20.32,yes,no,5.0,2.0,16.0,4.0,4200.0,338.0,2015,578,4.689787032,5.393945678,success,success
2493,Samsung,Android,20.32,yes,no,5.0,2.0,16.0,4.0,4200.0,313.0,2015,954,4.431768727,5.342094989,failure,failure
2494,Samsung,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2200.0,154.0,2015,882,4.171305603,5.393627546,success,failure
2495,Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2600.0,132.0,2015,698,4.817293234,6.215427762,success,failure
2496,Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2550.0,140.0,2015,1088,4.806804054,6.018982433,failure,failure
2497,Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2600.0,132.0,2015,916,4.970993159,5.938959993,failure,failure
2498,Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2550.0,138.0,2015,811,5.080472254,5.991664527,success,failure
2499,Samsung,Android,12.73,yes,no,16.0,5.0,32.0,4.0,2550.0,138.0,2015,945,4.512835575,5.631211782,failure,failure
2500,Samsung,Android,10.24,yes,no,5.0,2.0,16.0,4.0,1850.0,122.0,2015,760,4.003872659,4.783651043,success,failure
2501,Samsung,Android,10.24,no,no,5.0,2.0,16.0,4.0,1850.0,122.0,2015,840,3.91442013,4.711060561,success,failure
2502,Samsung,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2000.0,129.0,2015,1056,4.014399072,5.021245473,failure,failure
2503,Samsung,Android,17.78,no,no,2.0,5.0,32.0,4.0,3600.0,310.0,2015,583,4.508989628,4.784654388,success,success
2504,Samsung,Others,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,112.0,2015,652,3.24376354,4.378771342,success,failure
2505,Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,141.0,2015,599,4.148832748,5.701245927,success,success
2506,Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,141.0,2015,886,4.778282804,5.698669425,success,failure
2507,Samsung,Android,13.34,yes,no,13.0,5.0,16.0,4.0,2500.0,161.0,2015,677,4.462338537,5.562103696,success,failure
2508,Samsung,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2950.0,141.0,2015,947,4.644871553,5.440120702,failure,failure
2509,Samsung,Android,12.7,no,no,8.0,5.0,16.0,4.0,2400.0,150.0,2015,804,4.506233438,5.301312876,success,failure
2510,Samsung,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,130.0,2014,887,3.584906864,5.010835274,success,failure
2511,Samsung,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,123.0,2014,682,4.761831996,5.671706841,success,failure
2512,Samsung,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,123.0,2014,627,4.406109305,5.561335264,success,failure
2513,Samsung,Android,10.29,yes,no,8.0,5.0,16.0,4.0,1900.0,110.3,2014,971,4.23598879,5.443456132,failure,failure
2514,Samsung,Android,10.29,yes,no,8.0,5.0,16.0,4.0,1900.0,110.3,2014,961,4.24046307,5.248969547,failure,failure
2515,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,1013,4.96932707,5.943979781,failure,failure
2516,Samsung,Android,7.7,no,no,2.0,2.0,16.0,4.0,1200.0,107.0,2014,1082,2.961140829,4.615813346,failure,failure
2517,Samsung,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,123.0,2014,707,3.463232773,4.38651654,success,failure
2518,Samsung,Android,12.7,no,no,8.0,5.0,32.0,4.0,2600.0,152.0,2014,918,4.307033656,5.002334269,failure,failure
2519,Samsung,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2600.0,156.0,2014,829,4.327174383,4.945349827,success,failure
2520,Samsung,Android,10.24,yes,no,5.0,1.3,32.0,4.0,1900.0,126.0,2014,1071,4.198103797,5.299916088,failure,failure
2521,Samsung,Android,12.85,yes,no,16.0,3.7,32.0,4.0,3000.0,174.0,2014,649,4.318687394,5.710162082,success,failure
2522,Samsung,Android,12.88,yes,no,16.0,3.7,16.0,4.0,3000.0,175.0,2014,1017,4.442886523,5.706246104,failure,failure
2523,Samsung,Android,12.88,yes,no,16.0,3.7,32.0,4.0,3220.0,176.0,2014,793,4.56995743,5.85469936,success,failure
2524,Samsung,Android,20.32,yes,no,3.15,1.2,16.0,4.0,4450.0,393.0,2014,936,4.934545873,5.85567346,failure,failure
2525,Samsung,Android,20.32,no,no,3.15,1.2,16.0,4.0,4450.0,393.0,2014,774,4.483567364,5.706977366,success,failure
2526,Samsung,Android,15.24,yes,no,8.0,2.1,16.0,4.0,2800.0,194.0,2014,893,4.213460043,5.828386638,success,failure
2527,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,718,5.004885462,5.96834944,success,failure
2528,Samsung,Android,10.34,yes,no,12.0,2.1,32.0,4.0,1860.0,115.0,2014,971,3.824720677,6.109025336,failure,failure
2529,Samsung,Android,10.34,yes,no,12.0,2.1,32.0,4.0,1860.0,115.0,2014,1070,4.959903246,5.970904633,failure,failure
2530,Samsung,Android,10.29,no,no,8.0,2.1,16.0,4.0,2100.0,118.0,2014,919,4.333755086,5.517051209,failure,failure
2531,Samsung,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,136.9,2014,897,4.130515759,5.080845202,success,failure
2532,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,124.0,2014,735,3.50465609,4.615021502,success,failure
2533,Samsung,Others,5.08,no,no,8.0,2.0,16.0,4.0,800.0,75.0,2014,990,2.05284086,3.057297629,failure,failure
2534,Samsung,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,123.0,2014,723,3.661508257,4.498364182,success,failure
2535,Samsung,Android,10.24,no,no,3.15,2.0,16.0,4.0,1800.0,129.0,2014,605,3.80666249,4.495243707,success,failure
2536,Samsung,Android,10.29,yes,no,8.0,2.1,16.0,4.0,2100.0,120.0,2014,1029,4.338858139,5.401505524,failure,failure
2537,Samsung,Android,10.16,yes,no,5.0,0.3,16.0,4.0,1800.0,130.3,2014,846,3.60631273,5.523658501,success,failure
2538,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,123.8,2014,716,4.206631038,5.390942126,success,failure
2539,Samsung,Android,7.75,no,no,3.15,2.0,16.0,4.0,1300.0,108.0,2014,658,3.701548857,4.61343593,success,failure
2540,Samsung,Android,7.75,no,no,2.0,2.0,16.0,4.0,1300.0,107.6,2014,590,3.663561646,4.800654729,success,success
2541,Samsung,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,138.0,2014,724,3.966700567,4.872675061,success,failure
2542,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,158.0,2014,1002,4.791234729,5.701346176,failure,failure
2543,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,706,4.6226171,5.707043817,success,failure
2544,Samsung,Android,20.42,yes,no,8.0,2.1,16.0,4.0,4900.0,298.0,2014,785,4.331391019,5.909332158,success,failure
2545,Samsung,Android,20.42,no,no,8.0,2.1,16.0,4.0,4900.0,294.0,2014,598,4.63336884,5.706379101,success,success
2546,Samsung,Android,25.53,yes,no,8.0,2.1,16.0,4.0,7900.0,467.0,2014,723,4.629862799,6.088999523,success,failure
2547,Samsung,Android,25.53,no,no,8.0,2.1,16.0,4.0,7900.0,465.0,2014,540,4.868764463,5.912908234,success,success
2548,Samsung,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2000.0,149.0,2014,1090,4.051089054,5.348439976,failure,failure
2549,Samsung,Android,10.36,no,no,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1017,3.688379329,5.59897736,failure,failure
2550,Samsung,Android,17.78,yes,no,8.0,2.0,16.0,4.0,3200.0,245.0,2014,625,4.49635928,5.884602905,success,failure
2551,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,170.1,2014,763,4.244343779,5.989312233,success,failure
2552,Samsung,Android,10.36,yes,no,20.7,2.0,32.0,4.0,2430.0,200.0,2014,994,5.073797869,6.086138161,failure,failure
2553,Samsung,Android,11.84,no,no,5.0,0.3,16.0,4.0,2600.0,165.0,2014,979,4.520047933,5.518977838,failure,failure
2554,Samsung,Android,10.36,no,no,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1020,3.712840092,5.708803183,failure,failure
2555,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,123.0,2014,845,3.989724513,4.776093698,success,failure
2556,Samsung,Windows,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,135.8,2014,851,4.673482826,6.090857291,success,failure
2557,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,825,4.215381557,5.245760116,success,failure
2558,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,645,4.062337766,5.477425432,success,failure
2559,Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,1002,4.496470769,5.63285917,failure,failure
2560,Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,1002,4.72135194,5.59456267,failure,failure
2561,Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,581,4.714652197,5.69699281,success,success
2562,Samsung,Android,20.32,yes,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,643,4.166975253,5.860273271,success,failure
2563,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,760,4.494908792,5.597866249,success,failure
2564,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,564,4.742930126,5.700978547,success,success
2565,Samsung,Android,25.43,yes,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,737,4.688039664,5.732337537,success,failure
2566,Samsung,Android,11.48,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2014,683,3.768152635,5.295513439,success,failure
2567,Samsung,Android,10.16,no,no,5.0,0.3,32.0,4.0,1500.0,112.0,2014,586,3.676806873,5.185988182,success,success
2568,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,680,4.943141299,6.043345169,success,failure
2569,Samsung,Android,12.73,no,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,589,4.957304838,5.935158711,success,success
2570,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,144.9,2014,955,4.64525591,6.171784101,failure,failure
2571,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,977,4.718677427,5.517934708,failure,failure
2572,Samsung,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,137.0,2014,755,3.770459441,5.195619968,success,failure
2573,Samsung,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,137.0,2014,618,4.134846506,5.561642707,success,failure
2574,Samsung,Others,5.18,no,no,5.0,2.0,256.0,4.0,1000.0,91.0,2014,1054,4.145037677,4.246493239,failure,failure
2575,Samsung,Android,7.98,no,no,2.0,2.0,16.0,4.0,1300.0,105.0,2014,865,3.63995178,4.786074072,success,failure
2576,Samsung,Android,12.83,no,no,8.0,2.0,16.0,4.0,3100.0,162.5,2014,946,4.959622662,6.017132294,failure,failure
2577,Samsung,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3100.0,162.5,2014,966,4.51601105,5.765817866,failure,failure
2578,Samsung,Android,17.78,no,no,2.0,2.0,32.0,4.0,3600.0,322.0,2014,816,4.320815904,5.249547202,success,failure
2579,Samsung,Android,17.78,no,no,2.0,2.0,32.0,4.0,3600.0,310.0,2014,596,4.392348184,5.001796345,success,success
2580,Samsung,Android,12.73,no,no,5.0,0.3,32.0,4.0,2100.0,163.0,2014,963,3.686376324,4.871679693,failure,failure
2581,Samsung,Android,30.53,yes,no,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1089,5.652524267,6.506516228,failure,failure
2582,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1078,5.373842192,6.463232244,failure,failure
2583,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,750.0,2014,689,5.274127128,6.289307324,success,failure
2584,Samsung,Android,30.53,yes,no,8.0,2.0,32.0,4.0,9500.0,740.0,2014,921,5.336864776,6.213707693,failure,failure
2585,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,732.0,2014,799,5.326856231,6.15098649,success,failure
2586,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,730.2,2014,1061,4.940498912,6.042490306,failure,failure
2587,Samsung,Android,25.43,yes,no,8.0,2.0,16.0,4.0,8220.0,477.0,2014,925,5.114033886,6.036891921,failure,failure
2588,Samsung,Android,25.43,no,no,8.0,2.0,16.0,4.0,8220.0,469.0,2014,920,4.741011409,5.888545493,failure,failure
2589,Samsung,Android,20.42,yes,no,8.0,2.0,16.0,4.0,4800.0,335.0,2014,664,4.99199599,6.04134935,success,failure
2590,Samsung,Android,20.42,no,no,8.0,2.0,16.0,4.0,4800.0,331.0,2014,712,4.869378902,5.671844511,success,failure
2591,Samsung,Android,10.36,no,no,16.3,2.0,32.0,4.0,2000.0,283.0,2014,779,4.926311212,5.796999556,success,failure
2592,Samsung,Android,10.34,no,no,5.0,0.3,32.0,4.0,2000.0,145.0,2013,735,4.052827882,5.249547202,success,failure
2593,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,147.0,2013,953,4.642754946,6.020416369,failure,failure
2594,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,146.0,2013,1067,4.192831509,6.107713073,failure,failure
2595,Samsung,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2013,870,4.150882413,5.137267945,success,failure
2596,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,118.0,2013,1068,3.523119986,4.865532448,failure,failure
2597,Samsung,Android,13.34,yes,no,8.0,1.9,32.0,4.0,2600.0,163.0,2013,1075,4.225226615,5.186826991,failure,failure
2598,Samsung,Android,7.8,no,no,8.0,1.9,16.0,4.0,1820.0,179.0,2013,683,4.387262901,6.37873174,success,failure
2599,Samsung,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,134.2,2013,935,3.642049867,5.34958066,failure,failure
2600,Samsung,Others,5.18,no,no,2.0,1.3,16.0,4.0,800.0,99.8,2013,544,3.2429829,4.247780701,success,success
2601,Samsung,Android,10.16,yes,no,5.0,0.3,32.0,4.0,1800.0,121.9,2013,1032,3.460723361,5.179252259,failure,failure
2602,Samsung,Android,12.88,yes,no,13.0,2.0,32.0,4.0,2800.0,154.0,2013,867,5.200208273,6.522871906,success,failure
2603,Samsung,Android,10.16,no,no,3.15,1.3,16.0,4.0,1500.0,126.0,2013,1018,3.526654599,4.784821514,failure,failure
2604,Samsung,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,132.5,2013,1004,3.295836866,5.016749895,failure,failure
2605,Samsung,Android,7.75,no,no,3.0,1.3,16.0,4.0,1300.0,118.9,2013,705,3.434632158,4.373994463,success,failure
2606,Samsung,Android,7.75,no,no,3.0,1.3,16.0,4.0,1300.0,118.2,2013,600,3.074543454,4.280962432,success,success
2607,Samsung,Android,10.16,no,no,2.0,1.3,16.0,4.0,1500.0,121.0,2013,807,3.330774917,4.48919801,success,failure
2608,Samsung,Android,25.43,yes,no,8.0,2.0,16.0,4.0,8220.0,130.4,2013,971,4.773815312,5.915581924,failure,failure
2609,Samsung,Android,12.88,yes,no,13.0,2.0,16.0,4.0,3200.0,168.0,2013,563,4.089164502,6.037679971,success,success
2610,Samsung,Others,5.18,no,no,2.0,1.3,16.0,4.0,1200.0,99.5,2013,552,3.450622265,4.384398819,success,success
2611,Samsung,Android,10.16,no,no,5.0,1.3,16.0,4.0,1750.0,130.4,2013,724,3.353406718,4.933394214,success,failure
2612,Samsung,Others,7.62,no,no,2.0,1.3,256.0,0.25,1000.0,118.8,2013,1005,4.088829382,4.79785453,failure,failure
2613,Samsung,Windows,12.12,yes,no,8.0,1.2,16.0,4.0,2000.0,144.0,2013,1080,4.569232079,5.736507779,failure,failure
2614,Samsung,Android,10.24,yes,no,16.0,1.9,32.0,4.0,2330.0,208.0,2013,831,4.445705411,5.640096923,success,failure
2615,Samsung,Android,10.16,yes,no,5.0,0.3,16.0,4.0,1500.0,115.0,2013,674,3.375537635,4.866764924,success,failure
2616,Samsung,Android,10.24,yes,no,8.0,1.9,32.0,4.0,1900.0,107.0,2013,1073,4.03724497,5.431010908,failure,failure
2617,Samsung,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2600.0,153.0,2013,1086,4.140114296,5.733858942,failure,failure
2618,Samsung,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4450.0,314.0,2013,971,4.783567386,5.59697647,failure,failure
2619,Samsung,Android,25.43,yes,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,969,4.71357606,5.674628257,failure,failure
2620,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,1087,5.030699325,5.80733135,failure,failure
2621,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,774,4.979213424,5.560258465,success,failure
2622,Samsung,Android,7.82,no,no,5.0,1.9,16.0,4.0,1500.0,119.1,2013,783,3.571221411,4.50335892,success,failure
2623,Samsung,Android,10.24,no,no,5.0,0.3,32.0,4.0,1800.0,124.0,2013,822,4.178072778,5.082955956,success,failure
2624,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,302.0,2013,849,4.244774041,4.933466231,success,failure
2625,Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,306.0,2013,614,4.547752915,5.008499682,success,failure
2626,Samsung,Android,15.32,yes,no,8.0,1.9,32.0,4.0,3200.0,199.0,2013,745,4.083789048,5.706013318,success,failure
2627,Samsung,Android,12.9,no,no,8.0,1.9,32.0,4.0,2600.0,182.0,2013,704,4.553666343,5.636038823,success,failure
2628,Samsung,Android,10.16,no,no,3.15,1.3,16.0,4.0,1500.0,128.5,2013,984,3.824065727,5.135327738,failure,failure
2629,Samsung,Android,10.34,no,no,5.0,0.3,32.0,4.0,2000.0,143.9,2013,763,3.860729711,5.130017051,success,failure
2630,Samsung,Android,7.62,no,no,2.0,1.3,16.0,4.0,1200.0,100.5,2013,715,3.431403224,4.500920165,success,failure
2631,Samsung,Android,7.62,no,no,2.0,1.3,16.0,4.0,1200.0,100.5,2013,737,3.371081758,4.258587006,success,failure
2632,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,130.0,2013,574,3.883211924,5.796908453,success,success
2633,Samsung,Android,12.7,no,no,13.0,2.0,16.0,4.0,2600.0,130.0,2013,985,4.100326634,5.768539722,failure,failure
2634,Samsung,Android,12.7,no,no,13.0,2.0,16.0,4.0,2600.0,132.0,2013,1032,4.864607093,6.135759677,failure,failure
2635,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,130.1,2013,887,4.800819203,6.087865041,success,failure
2636,Samsung,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,644,4.963473803,5.770163048,success,failure
2637,Samsung,Android,20.32,no,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,552,4.76669362,5.631068402,success,success
2638,Samsung,Android,5.28,no,no,2.0,1.3,16.0,4.0,1200.0,96.0,2013,965,3.741234684,4.782897874,failure,failure
2639,Samsung,Others,7.75,no,no,3.15,1.3,16.0,4.0,1000.0,130.4,2013,913,3.612538221,4.378018613,failure,failure
2640,Samsung,Others,7.62,no,no,3.15,1.3,16.0,4.0,1000.0,130.4,2013,866,3.335413641,4.236422661,success,failure
2641,Samsung,Others,7.62,no,no,2.0,1.3,16.0,4.0,1000.0,89.2,2013,542,2.855895328,4.073971772,success,success
2642,Samsung,Others,5.28,no,no,1.3,1.3,16.0,4.0,1000.0,130.4,2013,620,3.283539338,3.880119456,success,failure
2643,Samsung,Android,8.31,no,no,3.15,1.3,16.0,4.0,1300.0,112.0,2013,611,3.569250967,4.507336826,success,failure
2644,Samsung,Android,7.75,no,no,5.0,0.3,16.0,4.0,1300.0,120.6,2013,777,3.193352868,4.795046467,success,failure
2645,Samsung,Android,10.29,yes,no,5.0,1.3,32.0,4.0,2000.0,139.1,2013,1024,3.90479696,5.188167623,failure,failure
2646,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1700.0,148.5,2013,950,4.305685401,5.243438705,failure,failure
2647,Samsung,Android,10.24,no,no,8.0,2.0,32.0,4.0,1650.0,121.0,2013,963,4.14234076,5.34596402,failure,failure
2648,Samsung,Windows,10.16,yes,no,5.0,1.2,32.0,4.0,2100.0,125.0,2013,713,3.978933711,5.293857436,success,failure
2649,Samsung,Android,11.81,yes,no,8.0,1.9,32.0,4.0,2100.0,134.0,2013,785,3.981922133,4.702750514,success,failure
2650,Others,Android,15.29,yes,no,22.6,8.0,128.0,4.0,3130.0,146.0,2019,262,4.873669439,6.39582905,success,success
2651,Others,Android,15.21,yes,no,12.0,16.0,64.0,4.0,2900.0,165.0,2018,417,4.816645932,5.994235704,success,success
2652,Others,Android,12.88,yes,no,12.0,13.0,32.0,4.0,4000.0,175.0,2018,607,4.631325143,5.700844831,success,failure
2653,Others,Android,12.83,yes,no,12.0,8.0,64.0,4.0,2700.0,140.0,2018,470,4.273745191,5.992863568,success,success
2654,Others,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3200.0,167.4,2018,518,5.100110301,5.995655752,success,success
2655,Others,Android,15.24,yes,no,12.0,16.3,64.0,4.0,3130.0,181.0,2018,412,4.831986983,5.854441351,success,success
2656,Others,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3200.0,165.4,2018,532,5.128833059,5.990088601,success,success
2657,Others,Android,12.83,yes,no,16.0,20.0,64.0,4.0,3020.0,140.0,2018,666,5.001930853,5.518376165,success,failure
2658,Others,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3100.0,165.0,2018,665,4.213312081,4.690797272,success,failure
2659,Others,Android,12.83,yes,no,12.0,5.0,32.0,4.0,5000.0,165.0,2018,709,4.469350463,5.13732668,success,failure
2660,Others,Android,12.83,yes,no,13.0,8.0,128.0,4.0,3020.0,140.0,2017,623,4.882423063,6.110358077,success,failure
2661,Others,Android,12.88,yes,no,16.0,13.0,64.0,4.0,3100.0,185.0,2017,864,5.147145579,5.938248353,success,failure
2662,Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,991,4.487062098,5.797546004,failure,failure
2663,Others,Android,12.83,yes,no,13.0,13.0,64.0,4.0,2600.0,151.0,2016,866,4.782897874,5.481638424,success,failure
2664,Others,Android,12.88,yes,no,13.0,2.1,32.0,4.0,3000.0,168.0,2015,703,4.678420648,5.829856967,success,failure
2665,Others,Android,12.75,yes,no,8.0,2.1,16.0,4.0,2030.0,154.0,2015,1043,4.162781724,5.700075613,failure,failure
2666,Others,Android,12.7,yes,no,8.0,1.2,32.0,4.0,2040.0,141.0,2014,1076,3.865350597,5.205653682,failure,failure
2667,Others,Android,12.7,yes,no,12.0,8.0,64.0,4.0,4900.0,335.0,2018,426,5.320225619,6.55075171,success,success
2668,Others,Android,10.16,yes,no,8.0,1.0,16.0,4.0,4800.0,290.0,2014,654,5.21384821,6.551208898,success,failure
2669,Others,Android,6.68,yes,no,5.0,2.0,32.0,4.0,4800.0,270.0,2014,997,4.456089963,6.19311885,failure,failure
2674,Sony,Android,15.24,yes,no,19.0,13.0,64.0,4.0,3300.0,193.0,2018,662,5.340418543,6.214248034,success,failure
2675,Sony,Android,15.24,yes,no,23.0,8.0,64.0,4.0,3580.0,205.0,2018,556,4.823421791,5.941906588,success,success
2676,Sony,Android,12.9,yes,no,19.0,13.0,64.0,4.0,3540.0,236.0,2018,520,5.208720833,6.800615403,success,success
2677,Sony,Android,12.88,yes,no,19.0,5.0,64.0,4.0,3180.0,198.0,2018,717,4.473807868,6.13222599,success,failure
2678,Sony,Android,12.7,yes,no,19.0,5.0,64.0,4.0,2870.0,168.0,2018,703,4.502694394,6.155537269,success,failure
2679,Sony,Android,15.24,yes,no,23.0,8.0,32.0,4.0,3580.0,221.0,2018,454,4.915665057,5.800001332,success,success
2680,Sony,Android,12.75,yes,no,23.0,8.0,32.0,4.0,3300.0,171.0,2018,436,4.637056375,5.598421959,success,success
2681,Sony,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707,5.246866165,success,failure
2682,Sony,Android,12.75,yes,no,19.0,13.0,64.0,4.0,2700.0,155.0,2017,636,4.511408806,5.559604128,success,failure
2683,Sony,Android,12.83,yes,no,23.0,8.0,32.0,4.0,3430.0,189.0,2017,728,4.728183962,5.600567803,success,failure
2684,Sony,Android,10.31,yes,no,19.0,8.0,32.0,4.0,2700.0,140.0,2017,747,4.598145571,5.796483192,success,failure
2685,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2620.0,180.0,2017,786,4.108904714,5.248759408,success,failure
2686,Sony,Android,12.75,yes,no,19.0,13.0,32.0,4.0,2900.0,161.0,2017,661,4.553982149,5.702648499,success,failure
2687,Sony,Android,13.87,yes,no,19.0,13.0,64.0,4.0,3230.0,195.0,2017,675,4.938494616,6.038872805,success,failure
2688,Sony,Android,15.24,yes,no,23.0,16.0,32.0,4.0,2700.0,188.0,2017,705,4.931159093,5.630638141,success,failure
2689,Sony,Android,12.7,yes,no,23.0,8.0,32.0,4.0,2300.0,143.0,2017,615,4.592793915,5.139731867,success,failure
2690,Sony,Android,10.31,yes,no,23.0,5.0,32.0,4.0,2700.0,135.0,2016,922,4.66192852,5.519098129,failure,failure
2691,Sony,Android,12.75,yes,no,23.0,13.0,32.0,4.0,2900.0,161.0,2016,603,4.869916227,5.525771613,success,failure
2692,Sony,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,147.0,2016,853,4.02731405,5.010435274,success,failure
2693,Sony,Android,15.24,yes,no,21.5,16.0,16.0,4.0,2700.0,202.0,2016,1091,4.864066907,5.521460918,failure,failure
2694,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2700.0,164.4,2016,1066,5.1075805,5.700109069,failure,failure
2695,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2620.0,153.0,2016,818,4.768139014,5.293304825,success,failure
2696,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,555,4.543294782,5.301063592,success,success
2697,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,621,4.325720798,5.297817242,success,failure
2698,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,793,4.935193099,5.703982455,success,failure
2699,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,1016,4.848430041,5.483343596,failure,failure
2700,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,694,4.703657133,5.523538758,success,failure
2701,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,973,4.877484781,5.391989842,failure,failure
